language,id,text,file,node,lineNumber,lock,comment
nl,line:020f366,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,238,4ec01790,
nl,line:0536d1a,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,239,52136417,
nl,line:01cdb67,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,240,04900261,
nl,line:0a3e2d7,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,241,75e26cab,
nl,line:02833ad,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,242,d9a41c34,Line metadata: lastline
nl,line:0e39826,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,243,9d9c00f6,
nl,line:08e0167,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,244,30dcdd17,
nl,line:0e757ff,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,245,5960d402,Line metadata: lastline
nl,line:097fad0,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,246,d9fbc423,
nl,line:050e791,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,247,781e9976,
nl,line:0258fcf,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,248,1c03a663,
nl,line:033f179,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,249,901da99a,
nl,line:0612eaf,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,250,5d45b186,
nl,line:0d8d7a7,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,251,0ceca1c9,
nl,line:0f8b87b,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,252,88f9e303,
nl,line:0cf2e29,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,253,06aa119e,
nl,line:052c62f,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,254,e847db61,
nl,line:063b486,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,255,1f3069eb,
nl,line:0efcae7,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,256,5935c894,
nl,line:0bcdae8,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,257,0ec84a89,
nl,line:0a08025,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,258,e0934fc0,
nl,line:0ccd40b,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,259,42292562,
nl,line:0f8d115,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,260,d106bd56,
nl,line:07dec3a,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,261,0ba9a64b,
nl,line:0ec8985,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,262,901da99a,
nl,line:05a6e25,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,263,ae121d18,
nl,line:0875ebd,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,264,1649073d,
nl,line:05bdaa2,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,265,92faf757,
nl,line:0ec85d1,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,266,09065903,Line metadata: lastline
nl,line:0eb9135,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,267,64f3c5ff,
nl,line:03bfdf7,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,269,7aa0936e,
nl,line:051c4fb,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,270,a7ced761,
nl,line:0a838b7,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Uprise,271,901da99a,
nl,line:09ec7c1,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,277,30dcdd17,
nl,line:00c7d3d,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,278,5960d402,Line metadata: lastline
nl,line:0447ddf,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,279,d9fbc423,
nl,line:0a1d0b2,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,280,781e9976,
nl,line:06d655f,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,281,1c03a663,
nl,line:0f1f394,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,282,901da99a,
nl,line:0007052,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,283,5d45b186,
nl,line:0bf331b,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,284,0ceca1c9,
nl,line:034367a,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,285,88f9e303,
nl,line:0b528c3,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,286,06aa119e,
nl,line:023662f,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,287,e847db61,
nl,line:0455115,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,288,1f3069eb,
nl,line:021cfa6,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,289,5935c894,
nl,line:0e21976,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,290,0ec84a89,
nl,line:00f986a,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,291,e0934fc0,
nl,line:0a289fa,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,292,42292562,
nl,line:071e7fd,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,293,d106bd56,
nl,line:043c65b,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,294,0ba9a64b,
nl,line:0b99b61,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,hearThemOut,295,901da99a,
nl,line:0f60fc2,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,BardPerformance,299,7a569165,
nl,line:0c7522e,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,BardPerformance,300,566658da,
nl,line:09abe53,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,BardPerformance,301,e39cac99,
nl,line:0541f5b,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,BardPerformance,302,fd2ac187,
nl,line:05a9c04,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,BardPerformance,303,266ea90a,
nl,line:09eef2d,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,BardPerformance,305,e48e5fd0,
nl,line:0b75951,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,BardPerformance,306,4a7b3a32,
nl,line:0cdc587,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,BardPerformance,307,fc68ee5c,
nl,line:05c3968,,C:\Users\edewa\Desktop\CMGT\Narrative design\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,BardPerformance,308,38a5d1cf,
nl,line:0278c08,Speler: Hallo,D:\Interactive Storytelling\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Start,3,6443b3bd,
nl,line:0b447a5,"NPC: Hallo, dit is een voorbeeld van lokalisatie.",D:\Interactive Storytelling\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Start,4,6d62efd6,Line metadata: lastline
nl,line:0909db8,Leuk,D:\Interactive Storytelling\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Start,5,4fdc1c84,
nl,line:0c80885,Speler: goed idee zeg!,D:\Interactive Storytelling\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Start,6,0aea84bf,
nl,line:0eadbfb,NPC: toch!,D:\Interactive Storytelling\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Start,7,67d2c3e8,
nl,line:003c677,Saai,D:\Interactive Storytelling\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Start,8,8e6f6598,
nl,line:0ea3fe2,Speler: best wel saai eigenlijk,D:\Interactive Storytelling\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Start,9,f5f482ae,
nl,line:0c6804e,NPC: onbeleefd!,D:\Interactive Storytelling\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Start,10,71b54ea8,
